category,target,k,features,R2,Q2,RMSE,CV,equation
Modeling,dG,4,ar2_Ar_LUMO|ar2_Ar_NBO_OH|ar2_Ar_NBO_C1|ar2_bond_length_c_a,0.6289085204180096,-0.8266672385417404,0.10806763285145161,LOOCV,dG = -68.93 + 0.22*ar2_Ar_LUMO + 29.83*ar2_Ar_NBO_OH - 112.26*ar2_Ar_NBO_C1 + 131.01*ar2_bond_length_c_a
Modeling,dG,3,ar2_q_a|ar2_nbo_q_std|ar2_Ar_v_CeqO,0.32121821125531635,-0.8278592202604813,0.1461572079915963,LOOCV,dG = -22.20 + 5.39*ar2_q_a + 14.81*ar2_nbo_q_std + 0.01*ar2_Ar_v_CeqO
Modeling,dG,3,ar2_q_a|ar2_nbo_q_std|ar2_ir_c_o_freq_cm1,0.32121821125531635,-0.8278592202604813,0.1461572079915963,LOOCV,dG = -22.20 + 5.39*ar2_q_a + 14.81*ar2_nbo_q_std + 0.01*ar2_ir_c_o_freq_cm1
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_mean|ar2_q_a|ar2_nbo_q_a|ar2_bond_length_c_e,0.6899850717657657,-0.854408792856465,0.09877486635128314,LOOCV,dG = -19.94 + 3.45*ar1_q_mean - 43.25*ar2_nbo_q_mean - 4.53*ar2_q_a + 2.25*ar2_nbo_q_a + 11.32*ar2_bond_length_c_e
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_mean|ar2_q_a|ar2_Ar_NBO_OH|ar2_bond_length_c_e,0.6899850717657657,-0.854408792856465,0.09877486635128314,LOOCV,dG = -19.94 + 3.45*ar1_q_mean - 43.25*ar2_nbo_q_mean - 4.53*ar2_q_a + 2.25*ar2_Ar_NBO_OH + 11.32*ar2_bond_length_c_e
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_std|ar2_nbo_q_b|ar2_nbo_q_c,0.557287835950967,-0.8791385594057615,0.11803637804085164,LOOCV,dG = 151.67 + 0.13*ar2_Ar_LUMO + 80.33*ar2_nbo_q_std - 35.27*ar2_nbo_q_b - 219.67*ar2_nbo_q_c
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_std|ar2_nbo_q_b|ar2_Ar_NBO_C1,0.557287835950967,-0.8791385594057615,0.11803637804085164,LOOCV,dG = 151.67 + 0.13*ar2_Ar_LUMO + 80.33*ar2_nbo_q_std - 35.27*ar2_nbo_q_b - 219.67*ar2_Ar_NBO_C1
Modeling,dG,4,ar2_Ar_LUMO|ar1_q_f|ar2_nbo_q_b|ar2_nbo_q_c,0.5354719679224584,-0.8811666113885126,0.1209096908059802,LOOCV,dG = 19.95 + 0.15*ar2_Ar_LUMO + 0.23*ar1_q_f - 2.43*ar2_nbo_q_b - 26.16*ar2_nbo_q_c
Modeling,dG,4,ar2_Ar_LUMO|ar1_q_f|ar2_nbo_q_b|ar2_Ar_NBO_C1,0.5354719679224584,-0.8811666113885126,0.1209096908059802,LOOCV,dG = 19.95 + 0.15*ar2_Ar_LUMO + 0.23*ar1_q_f - 2.43*ar2_nbo_q_b - 26.16*ar2_Ar_NBO_C1
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_a|ar2_nbo_q_b|ar2_nbo_q_c,0.5466332529616238,-0.8837765510000593,0.11944830149633134,LOOCV,dG = 174.78 + 0.12*ar2_Ar_LUMO - 54.23*ar2_nbo_q_a - 48.88*ar2_nbo_q_b - 236.24*ar2_nbo_q_c
