category,target,k,features,R2,Q2,RMSE,CV,equation
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,3,Ar_NBO_=O|LUMO|Occupancy_C1-C2,0.7218039610530755,0.41797693918432943,0.28447149821541284,LOOCV,ln(kobs)_MeCN = -116.99 - 62.54*Ar_NBO_=O - 0.93*LUMO + 39.47*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,3,Ar_v_C=O|Ar_I_C=O|dipole moment,0.583371240992872,0.41787273518153323,0.3481271635271769,LOOCV,ln(kobs)_MeCN = 118.85 - 0.07*Ar_v_C=O + 0.00*Ar_I_C=O - 0.13*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,3,Ar_NBO_=O|Ar_NBO_C1_x|Occupancy_C1-O,0.6790007266070816,0.41772828698732223,0.30557323623303984,LOOCV,ln(kobs)_MeCN = -325.18 - 51.86*Ar_NBO_=O + 26.49*Ar_NBO_C1_x + 136.04*Occupancy_C1-O
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|LUMO|L_C1-C2|Occupancy_C1-O|Occupancy_C1-C2,0.7927676156791968,0.41758365137929887,0.24552295415758,LOOCV,ln(kobs)_MeCN = 129.60 - 60.76*Ar_NBO_=O + 5.18*LUMO + 29.64*L_C1-C2 - 160.06*Occupancy_C1-O + 54.61*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,4,Ar_v_C=O|Ar_NBO_-O|Ar_NBO_C1_x|polarizability,0.7460843259842025,0.41712856499409257,0.27177408622204,LOOCV,ln(kobs)_MeCN = 155.72 - 0.09*Ar_v_C=O + 38.71*Ar_NBO_-O + 50.50*Ar_NBO_C1_x - 0.00*polarizability
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,3,HOMO|LUMO|Occupancy_C1-C2,0.6090003148423739,0.41683038593147503,0.33724963853620704,LOOCV,ln(kobs)_MeCN = -15.47 + 14.56*HOMO + 8.21*LUMO + 9.58*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,4,HOMO|LUMO|dipole moment|Occupancy_C1-C2,0.6488260025647132,0.4165423995258293,0.3196130213860531,LOOCV,ln(kobs)_MeCN = -4.10 + 16.30*HOMO + 6.27*LUMO - 0.10*dipole moment + 4.18*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|Ar_NBO_-O|Occupancy_C1-O|dipole moment|Occupancy_C1-C2,0.7610644285812947,0.41637547994121993,0.26363538098645756,LOOCV,ln(kobs)_MeCN = 140.36 - 79.66*Ar_NBO_=O + 53.26*Ar_NBO_-O - 112.59*Occupancy_C1-O - 0.09*dipole moment + 36.65*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,4,Ar_NBO_=O|Ar_NBO_C1_x|Ar_I_C=O|dipole moment,0.7073609769538292,0.4154710464363015,0.2917624573645517,LOOCV,ln(kobs)_MeCN = -44.59 - 41.25*Ar_NBO_=O + 22.11*Ar_NBO_C1_x + 0.00*Ar_I_C=O - 0.11*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,4,HOMO|Ar_NBO_C1_x|Ar_I_C=O|L_C1-C2,0.746082044584931,0.415172315438602,0.27177530714668763,LOOCV,ln(kobs)_MeCN = 12.06 + 14.13*HOMO + 46.98*Ar_NBO_C1_x - 0.00*Ar_I_C=O - 31.37*L_C1-C2
