k,features,R2,Q2,RMSE,sampled
3,sum_homo_hartree|Ar2_NBO_C2|Entry,0.9003794712137384,0.820619412168585,0.5872557743511047,0
5,Ar2_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_NBO_C2|Ar1_I_C=O,0.9614422351987648,0.8205043218041937,0.3653497372889357,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_v_C=O|Ar1_NBO_C2,0.9539993433316412,0.8204461071977256,0.39905696032936916,0
3,Ar1_LUMO|sum_homo_hartree|ar2_enthalpy_hartree,0.9206320837077607,0.8204108094841246,0.5241738653344122,0
5,Ar1_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar2_NBO_C2|Entry,0.9482998812136458,0.8203298407686991,0.42305676577221374,0
4,Ar1_LUMO|Ar2_NBO_=O|Ar2_NBO_C2|sum_enthalpy_hartree,0.9396589625502958,0.8203145110544166,0.4570453143093982,0
5,Ar2_LUMO|Ar1_v_C=O|Ar1_NBO_=O|Ar1_HOMO|Ar1_NBO_C2,0.9538892901366761,0.8202657117116563,0.39953403240470087,0
5,Ar1_LUMO|Ar2_LUMO|sum_homo_hartree|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9384825177201461,0.820207817805655,0.46147922103691585,0
5,sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_-O|Ar1_NBO_C2|Ar1_I_C=O,0.9605873431253804,0.8201900256400936,0.3693777492535988,0
5,Ar1_v_C=O|Ar2_HOMO|Ar2_NBO_C2|ar2_enthalpy_hartree|Ar1_I_C=O,0.9566044666852573,0.8201225808871984,0.38759252206899786,0
5,Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_-O|Ar2_NBO_-O|sum_enthalpy_hartree,0.963042029741058,0.8200965803914178,0.35769010839936344,0
4,Ar1_LUMO|Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O,0.9490827402385729,0.820092902647912,0.41984152025970567,0
5,Ar2_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O,0.9613404808819407,0.8200732642578763,0.36583150041138673,0
3,prod_homo_hartree|Ar2_NBO_C2|Entry,0.9029248950110558,0.8200321346868004,0.5797046832705299,0
5,Ar1_LUMO|sum_homo_hartree|Ar1_NBO_=O|Entry|ar2_enthalpy_hartree,0.9411410762750928,0.8199806425189826,0.45139737863361273,0
5,sum_homo_hartree|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_NBO_C2|Ar1_I_C=O,0.9560541786593941,0.8199630887973208,0.3900422628536251,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_HOMO|Ar2_NBO_C2|Entry,0.9485480936529812,0.819954605966779,0.42203999546667204,0
4,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_NBO_=O,0.9370208390557587,0.8199514847378843,0.46692949643026843,0
5,Ar2_v_C=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O|Ar1_I_C=O,0.9617374425608057,0.8199508020543081,0.36394844800779286,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_HOMO|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9384825177201461,0.8199131691526831,0.4614792210369158,0
5,Ar1_LUMO|Ar2_v_C=O|Ar1_HOMO|Ar2_NBO_-O|Entry,0.955783132088655,0.819872116398604,0.3912432542388074,0
3,Ar1_LUMO|prod_homo_hartree|Entry,0.9164032370474571,0.8198221474986208,0.5379570519383129,0
5,Ar1_LUMO|prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9513561097202857,0.8197182297882566,0.4103618930260803,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_NBO_=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9524069965675193,0.8197152669476535,0.4059050277282322,0
4,Ar1_v_C=O|Ar2_NBO_=O|Ar2_HOMO|Ar1_I_C=O,0.9460669659684533,0.8197061800537242,0.43209605443497406,0
4,Ar2_LUMO|Ar1_v_C=O|Ar2_NBO_=O|Ar1_NBO_=O,0.9477673658570801,0.8197052807982687,0.4252299433863934,0
3,Ar2_v_C=O|Ar1_NBO_=O|Ar2_I_C=O,0.9348326107435729,0.8196246735108532,0.47497202997626053,0
4,Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar2_NBO_=O,0.9477035801654673,0.8196192354683323,0.42548950630911186,0
5,Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_NBO_C2|Ar1_I_C=O,0.9616911323054831,0.8196065713468319,0.36416862995432087,0
5,Ar2_NBO_=O|Ar1_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O|Ar1_I_C=O,0.9615789884129858,0.8195587571779267,0.3647012669907872,0
5,Ar1_LUMO|Ar1_v_C=O|Ar1_HOMO|Ar2_NBO_-O|ar2_enthalpy_hartree,0.9506545075425354,0.8194990331244278,0.4133106710220929,0
4,Ar2_LUMO|sum_homo_hartree|Ar1_NBO_=O|Ar2_NBO_C2,0.9377710151581123,0.8194933569135473,0.46414025081851684,0
4,Ar2_LUMO|prod_homo_hartree|Ar1_NBO_=O|Ar1_NBO_C2,0.938083373069954,0.8194249884991331,0.46297391115551806,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|Entry|ar2_enthalpy_hartree,0.9279969256965073,0.8193975386458695,0.4992618646233432,0
5,Ar2_LUMO|Ar2_NBO_C2|Ar1_NBO_C2|Entry|sum_enthalpy_hartree,0.9460917652318045,0.8193257526685799,0.43199670070742424,0
5,Ar1_LUMO|prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2|Ar1_NBO_C2,0.9549184500645232,0.8192743961020411,0.39505020723959355,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_HOMO|Ar1_NBO_C2,0.9538225230809861,0.8192572910168977,0.39982318498583846,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar1_HOMO|Ar1_NBO_C2,0.9538225230809861,0.8192572910168971,0.3998231849858385,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_HOMO|Ar1_HOMO|Ar1_NBO_C2,0.953822523080986,0.8192572910168971,0.39982318498583863,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2|Ar1_NBO_C2,0.9547945286463732,0.8192476344995254,0.39559279712181233,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_HOMO|Ar1_HOMO|ar2_enthalpy_hartree,0.938842539761573,0.819211318112596,0.4601268697994174,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar2_HOMO|ar2_enthalpy_hartree,0.9388425397615728,0.8192113181125957,0.46012686979941775,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar1_HOMO|ar2_enthalpy_hartree,0.938842539761573,0.8192113181125948,0.4601268697994172,0
4,Ar1_LUMO|Ar2_LUMO|Ar1_NBO_=O|Ar1_I_C=O,0.9426927857695968,0.8192108716620911,0.4454074974811804,0
5,Ar1_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar2_HOMO|Ar1_NBO_C2,0.9591838832001938,0.8191949805073535,0.37589687608179756,0
4,Ar1_v_C=O|Ar2_NBO_=O|Ar1_I_C=O|sum_enthalpy_hartree,0.9413865781156789,0.8191912706104454,0.45045500083524675,0
4,Ar2_LUMO|Ar1_NBO_-O|Ar1_NBO_C2|sum_enthalpy_hartree,0.9303396363757521,0.8191138140226892,0.4910726454780302,0
5,Ar1_LUMO|Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar1_NBO_C2,0.9545549346618611,0.8191135047509798,0.39663975443786204,0
4,Ar1_LUMO|Ar2_NBO_=O|Ar1_HOMO|Ar1_NBO_C2,0.9369212501971923,0.8190732260833473,0.46729852807837197,0
4,prod_homo_hartree|sum_homo_hartree|Ar2_NBO_=O|Ar2_HOMO,0.9367845092623577,0.8190659414214294,0.4678047543874182,0
4,prod_homo_hartree|sum_homo_hartree|Ar2_NBO_=O|Ar1_HOMO,0.9367845092623578,0.8190659414214287,0.4678047543874177,0
4,prod_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO,0.9367845092623576,0.8190659414214279,0.46780475438741836,0
5,prod_homo_hartree|sum_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO,0.9367845092623575,0.8190659414214202,0.4678047543874186,0
4,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_I_C=O,0.942643273744896,0.8190603150425282,0.44559986650532124,0
4,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_NBO_C2,0.9229362066240732,0.8190397924608133,0.5165092051921271,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar1_NBO_=O|Entry,0.9472752404325697,0.8189057837227652,0.42722846271856746,0
4,Ar2_LUMO|Ar1_HOMO|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9362630658467048,0.8188370580519332,0.46973017439373965,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_-O|Ar2_NBO_C2,0.9650833583930509,0.8188061493352846,0.3476715126207808,0
4,Ar2_NBO_=O|Ar1_NBO_-O|Ar1_NBO_C2|Ar1_I_C=O,0.9520812038603225,0.8187886137747458,0.4072919475427408,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|sum_enthalpy_hartree,0.9470342018017427,0.8187428667852994,0.42820391654307255,0
5,sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_-O|Ar2_NBO_C2|Ar1_I_C=O,0.9619749060495949,0.8187387940049715,0.362817329458808,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O,0.9614683309899225,0.818728395925297,0.3652260825049937,0
3,Ar2_LUMO|Ar1_HOMO|Ar2_NBO_C2,0.9223665580766451,0.8187179481403448,0.5184146849121429,0
5,Ar1_LUMO|Ar2_HOMO|Ar1_HOMO|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9384825177201461,0.8186942425580462,0.4614792210369159,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_v_C=O|Ar2_HOMO|Ar1_I_C=O,0.9689530257040618,0.8186693256515045,0.3278404336532011,0
4,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_HOMO,0.9380112318493726,0.8186631986284856,0.4632435461601672,0
5,Ar1_v_C=O|Ar2_NBO_-O|Ar2_NBO_C2|Ar1_NBO_C2|Ar2_I_C=O,0.95946943381878,0.8186141083113032,0.3745796760681764,0
5,Ar2_HOMO|Ar1_NBO_C2|Entry|Ar1_I_C=O|sum_enthalpy_hartree,0.9366824058669881,0.8186113355469058,0.46818239269993706,0
4,Ar2_HOMO|Ar1_NBO_=O|Ar1_NBO_C2|Ar1_I_C=O,0.9353287078770031,0.8186055286226279,0.4731606759588466,0
4,prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|sum_enthalpy_hartree,0.9264271154266696,0.8185320822750625,0.5046749705511435,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar2_HOMO|Ar1_NBO_C2|ar2_enthalpy_hartree,0.947179109573242,0.8184854978652523,0.427617759288164,0
5,Ar1_LUMO|Ar2_LUMO|prod_homo_hartree|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9386073947494471,0.8184516516218591,0.4610105946621892,0
5,prod_homo_hartree|Ar2_v_C=O|Ar2_HOMO|Ar2_NBO_-O|Ar1_I_C=O,0.9709339165807305,0.8184462668853394,0.3172094612217766,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_v_C=O|Ar1_NBO_=O|Entry,0.9470403943778261,0.818441620786835,0.4281788837583929,0
5,prod_homo_hartree|Ar2_v_C=O|Ar2_NBO_C2|Entry|Ar2_I_C=O,0.965061262532842,0.8184397206655867,0.34778150152335674,0
5,Ar1_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_NBO_=O|Entry,0.9450128527268474,0.8183254605248933,0.43629824799132083,0
5,Ar1_v_C=O|Ar1_NBO_-O|Ar2_NBO_-O|Entry|Ar2_I_C=O,0.9583326094969351,0.8182219087797253,0.37979655918928856,0
5,sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Ar1_NBO_-O|Ar1_I_C=O,0.9625569560709196,0.8180377713487836,0.3600297991496326,0
5,Ar1_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar2_NBO_-O|ar2_enthalpy_hartree,0.9616516812264888,0.8180081413064645,0.36435609501598926,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_v_C=O|Ar2_NBO_=O|Ar1_I_C=O,0.9581641189382178,0.8179046031945689,0.3805636767463557,0
4,Ar1_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar1_I_C=O,0.9368174798644275,0.8178416503634607,0.46768274460901127,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|ar2_enthalpy_hartree,0.950431005966289,0.8178139436671161,0.4142456219000818,0
5,Ar2_LUMO|Ar2_HOMO|Ar2_NBO_-O|Entry|Ar2_I_C=O,0.9426232968194751,0.8177758698830294,0.4456774593258708,0
5,prod_homo_hartree|Ar1_NBO_-O|Ar2_NBO_C2|Entry|Ar2_I_C=O,0.9656276130836093,0.8177098955729142,0.3449512478910257,0
5,Ar1_LUMO|Ar1_v_C=O|Ar1_NBO_C2|Ar2_I_C=O|Ar1_I_C=O,0.9607697638379934,0.8176298981400133,0.3685219289689633,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_HOMO|Ar1_NBO_=O|ar2_enthalpy_hartree,0.9494968647458399,0.8176241036238046,0.4181306894407052,0
5,Ar1_LUMO|prod_homo_hartree|Ar1_NBO_=O|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9491304084702201,0.8176102832742029,0.41964494851618034,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_C2|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9421301896550798,0.8176004050416688,0.4475884839585535,0
4,Ar1_LUMO|Ar1_NBO_C2|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9257302931846134,0.8175523328036266,0.5070592727762206,0
5,prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Ar2_NBO_-O|Ar1_I_C=O,0.9619137123328141,0.8175287721971405,0.3631091527432521,0
4,Ar1_LUMO|Ar2_v_C=O|Entry|Ar1_I_C=O,0.9536900017637671,0.8175228324545545,0.4003964854194326,0
5,Ar1_LUMO|prod_homo_hartree|Ar2_NBO_=O|Ar1_NBO_=O|Entry,0.9453575361403708,0.8175187000644987,0.4349286444769307,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar1_HOMO|ar2_enthalpy_hartree,0.9492033980360086,0.8174836522788173,0.4193437794218136,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_HOMO|Ar1_NBO_=O|ar2_enthalpy_hartree,0.9492033980360086,0.8174836522788171,0.4193437794218136,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_NBO_=O|Ar1_HOMO|ar2_enthalpy_hartree,0.9492033980360086,0.8174836522788169,0.4193437794218136,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_NBO_-O|Ar1_NBO_C2,0.9549822151246717,0.817425431926726,0.39477072135087893,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_NBO_=O|Ar1_NBO_C2|Entry,0.9483783810715659,0.8174126085198798,0.42273546562258313,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar2_NBO_C2|Ar2_I_C=O,0.9654308661434177,0.8173932651942901,0.34593708662123324,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Ar2_I_C=O,0.971878584603669,0.817382277908165,0.31201211851174443,0
5,Ar2_v_C=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_C2|Ar1_I_C=O,0.9646916970112385,0.8173772693076752,0.34961599769768015,0
5,Ar2_LUMO|Ar2_HOMO|Entry|Ar2_I_C=O|sum_enthalpy_hartree,0.9506787932676422,0.8173727353213499,0.4132089516536509,0
4,Ar2_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar1_NBO_C2,0.9353190711504705,0.8173179604408825,0.47319592769142493,0
4,Ar1_LUMO|Ar1_v_C=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9346704370806207,0.8173076399567365,0.47556266351196413,0
5,Ar1_LUMO|Ar2_v_C=O|Ar2_HOMO|Ar1_NBO_=O|Ar1_I_C=O,0.9607438717699296,0.8172988236002421,0.36864352167292835,0
5,Ar1_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar1_NBO_C2|Entry,0.9377019826837039,0.8172622096603599,0.46439762179325356,0
4,Ar2_v_C=O|Ar2_I_C=O|ar2_enthalpy_hartree|Ar1_I_C=O,0.952915382662511,0.8172596785785696,0.40373127851600105,0
5,Ar1_LUMO|Ar1_HOMO|Ar2_NBO_-O|Ar2_NBO_C2|Ar2_I_C=O,0.948982914337672,0.8172243999973112,0.42025287915950826,0
3,prod_homo_hartree|Ar2_NBO_=O|Ar2_HOMO,0.9121205139552161,0.8172163103056445,0.551564909520292,0
5,Ar2_v_C=O|Ar1_HOMO|Ar2_NBO_C2|Ar2_I_C=O|ar2_enthalpy_hartree,0.9546654842083517,0.8172042932411316,0.39615702827746785,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_HOMO|Ar1_NBO_C2,0.953892435247358,0.8171537152490241,0.399520406501037,0
4,Ar1_v_C=O|Ar2_HOMO|Ar1_NBO_C2|Ar1_I_C=O,0.9347879849621564,0.817112348065231,0.4751346294818292,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O,0.9612768171063061,0.8171057304203939,0.36613259875026255,0
4,Ar2_LUMO|prod_homo_hartree|Ar2_NBO_=O|Ar1_NBO_=O,0.9375443030895468,0.8170984060785675,0.46498495791955985,0
4,Ar1_LUMO|Ar2_LUMO|Ar1_v_C=O|Ar1_NBO_=O,0.9480818383394088,0.8170223169735864,0.423947938371458,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_NBO_-O|Ar2_I_C=O|ar2_enthalpy_hartree,0.9483299856602887,0.816994553495024,0.4229335770381699,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|Entry,0.9476303845675267,0.8169485501329932,0.4257871659677562,0
4,Ar2_LUMO|Ar1_NBO_=O|Ar2_I_C=O|Ar1_I_C=O,0.9426386785397838,0.8169200129209799,0.4456177160402226,0
4,Ar2_LUMO|Ar1_NBO_-O|Ar1_NBO_C2|ar2_enthalpy_hartree,0.9247672067987859,0.8167776275126539,0.5103363082729855,0
4,Ar1_LUMO|prod_homo_hartree|Ar1_v_C=O|ar2_enthalpy_hartree,0.9292401150778712,0.8167621752004258,0.4949330248170222,0
4,Ar2_LUMO|Ar2_NBO_C2|Entry|sum_enthalpy_hartree,0.9284422300512839,0.816733466935891,0.497715623072984,0
4,Ar1_LUMO|Ar2_v_C=O|Ar1_HOMO|Ar2_NBO_-O,0.9428949685652793,0.816683885692742,0.44462109298357977,0
5,Ar1_LUMO|Ar2_NBO_-O|Ar1_NBO_C2|Entry|ar2_enthalpy_hartree,0.9340329094758247,0.8166763909803023,0.4778774520465262,0
4,prod_homo_hartree|sum_homo_hartree|Ar1_NBO_C2|sum_enthalpy_hartree,0.9247805566969987,0.8166325347686236,0.5102910272210535,0
3,Ar2_NBO_=O|Ar2_I_C=O|Ar1_I_C=O,0.8802683181634983,0.8166039851807894,0.643809552086858,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_HOMO|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9384825177201462,0.8165706425348418,0.46147922103691574,0
5,Ar1_LUMO|Ar2_LUMO|Ar1_v_C=O|Ar2_HOMO|Ar1_HOMO,0.9512497063588647,0.8165046898499839,0.41081045946591055,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_HOMO|Ar1_NBO_C2|ar2_enthalpy_hartree,0.9475242785602338,0.8164860304182505,0.4262182911044868,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_HOMO|Ar1_NBO_=O|ar2_enthalpy_hartree,0.9476631035659155,0.816383521730766,0.4256541355250681,0
4,Ar1_v_C=O|Ar2_v_C=O|Ar1_NBO_-O|Ar1_I_C=O,0.9509805802925791,0.8163583022029637,0.4119428386583212,0
5,Ar2_v_C=O|Ar1_HOMO|Ar2_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O,0.963383143699448,0.8163570727607161,0.3560355811996769,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar2_NBO_C2|sum_enthalpy_hartree,0.9449411062439511,0.816353290829847,0.43658279321785926,0
3,prod_homo_hartree|Ar1_NBO_=O|Ar2_NBO_C2,0.9111012264815362,0.8163516692723107,0.5547544046374999,0
5,Ar1_LUMO|Ar1_NBO_C2|Entry|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9454368145005451,0.8163183094674937,0.43461302048317085,0
5,Ar1_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9501753690095293,0.8163017724618972,0.41531242092354315,0
5,Ar2_LUMO|Ar1_v_C=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O,0.9554227837497592,0.81615360858757,0.39283425093950064,0
5,Ar1_LUMO|prod_homo_hartree|Ar1_NBO_-O|Entry|Ar1_I_C=O,0.957256830547185,0.8161216711699648,0.38466815609626814,0
4,Ar2_LUMO|sum_homo_hartree|Ar1_NBO_=O|Ar1_NBO_C2,0.937425099938687,0.8161202102794666,0.4654284823110557,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|sum_enthalpy_hartree,0.9494146043200459,0.8161107894422681,0.4184710803265845,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO|sum_enthalpy_hartree,0.949414604320046,0.816110789442268,0.4184710803265841,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_HOMO|sum_enthalpy_hartree,0.949414604320046,0.8161107894422679,0.41847108032658425,0
4,Ar2_LUMO|Entry|Ar2_I_C=O|sum_enthalpy_hartree,0.9393473926631201,0.8160950671401052,0.45822376776408197,0
5,Ar1_LUMO|Ar2_LUMO|sum_homo_hartree|Ar1_HOMO|sum_enthalpy_hartree,0.9384825177201461,0.8160746780644299,0.46147922103691585,0
5,Ar1_LUMO|Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2,0.9537637756371211,0.8158916298148096,0.40007743365669046,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|sum_enthalpy_hartree,0.9501576681036663,0.8158162969001299,0.4153861871824545,0
5,Ar1_LUMO|Ar2_LUMO|sum_homo_hartree|Ar1_NBO_-O|Entry,0.9613839712558885,0.8157731491821775,0.3656256697880018,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_I_C=O,0.9524977242120252,0.8155642342289342,0.40551795008972197,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2|Ar1_NBO_C2,0.9544091919709955,0.8155305228229747,0.3972752587737018,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_HOMO|Ar1_HOMO|sum_enthalpy_hartree,0.9387717543385328,0.8154835467107263,0.4603930749034897,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar2_HOMO|sum_enthalpy_hartree,0.9387717543385328,0.815483546710726,0.4603930749034897,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar1_HOMO|sum_enthalpy_hartree,0.9387717543385327,0.8154835467107254,0.4603930749034898,0
5,Ar1_LUMO|Ar2_v_C=O|Ar2_HOMO|Ar1_NBO_=O|Entry,0.9488665699090327,0.8154733100039069,0.42073179947106565,0
4,Ar1_LUMO|Ar1_HOMO|Ar2_NBO_C2|Entry,0.9367761768178708,0.8154600516322688,0.46783558408328857,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|ar2_enthalpy_hartree,0.9493279760899246,0.8154277104847831,0.41882924597465965,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_HOMO|ar2_enthalpy_hartree,0.9493279760899246,0.8154277104847829,0.41882924597465976,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO|ar2_enthalpy_hartree,0.9493279760899246,0.8154277104847827,0.4188292459746598,0
4,Ar2_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O|sum_enthalpy_hartree,0.9345580005124137,0.8154022725386326,0.4759717252338125,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_=O|sum_enthalpy_hartree,0.9619442211592796,0.8153572867879502,0.3629636902395864,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_NBO_=O|Entry|Ar1_I_C=O,0.9624228729659717,0.8153251784936058,0.3606738543386512,0
3,Ar2_HOMO|Ar1_NBO_C2|Ar1_I_C=O,0.8930545141862458,0.815264770746509,0.6084629004154644,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_NBO_C2|Entry|ar2_enthalpy_hartree,0.9382092046156899,0.8152642252693965,0.46250322699292035,0
4,Ar1_v_C=O|Ar2_NBO_=O|Ar1_NBO_C2|Ar2_I_C=O,0.9315525725586855,0.8152012176500912,0.48677855761824607,0
4,Ar1_LUMO|Ar2_LUMO|Ar2_v_C=O|Ar2_HOMO,0.9389109521985889,0.8151860110139255,0.4598694424270445,0
5,Ar1_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar2_HOMO|Ar1_NBO_=O,0.9502029218677567,0.8151458880873925,0.41519757183730405,0
4,Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar1_HOMO,0.9427163828470858,0.8151245458612364,0.4453157865374545,0
4,prod_homo_hartree|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_I_C=O,0.9482379247389779,0.8150891555458567,0.4233101816093661,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_HOMO,0.9399771132667833,0.8150794520733711,0.4558388263492792,0
5,Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O,0.9609916615354787,0.8150685381605038,0.367478217047099,0
5,Ar1_v_C=O|Ar2_HOMO|Ar1_NBO_C2|ar2_enthalpy_hartree|Ar1_I_C=O,0.9464300394008637,0.8150255106943435,0.43063917811052504,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_HOMO,0.9399771132667833,0.8150235773433281,0.45583882634927914,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_NBO_-O|Ar2_NBO_C2|Ar1_NBO_C2,0.956377996697631,0.8150101215867511,0.3886025781982218,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar2_I_C=O|Ar1_I_C=O,0.9717931241853056,0.8149578771113934,0.3124858581540975,0
5,Ar1_LUMO|Ar2_LUMO|Ar1_NBO_=O|Entry|Ar2_I_C=O,0.9513674549139831,0.814955080270727,0.4103140359712144,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_HOMO|Entry|Ar2_I_C=O,0.963032684623445,0.8149314528165377,0.3577353279397084,0
