category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_Ster_B5,0.6857145579601551,0.36099422570490003,2.4836074074646044,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_homo_hartree|rate kobs (s-1)|ar2_sterimol_B5,0.6857145579601551,0.36099422570490003,2.4836074074646044,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar2_sterimol_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar2_sterimol_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar2_sterimol_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
