category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.8198276527186044,0.33814297672530447,1.8804633887996633,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8198276527186044,0.33814297672530447,1.8804633887996633,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e|ar2_sterimol_B5,0.8198276527186044,0.33814297672530447,1.8804633887996633,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|rate kobs (s-1)|ar1_bond_length_c_e,0.8097572938923574,0.3377421799120409,1.9323011913837227,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_homo_hartree|rate kobs (s-1)|ar1_bond_length_c_e,0.8097572938923574,0.3377421799120409,1.9323011913837227,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar2_sterimol_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_sterimol_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar2_sterimol_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_sterimol_B5|ar1_nbo_q_a,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.8043301713638042,0.334667199140399,1.9596691079848216,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar1_q_a|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.8256395189776091,0.3335752760940909,1.8498854793241348,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar1_bond_length_c_a|ar1_q_a|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.8256395189776091,0.3335752760940909,1.8498854793241348,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e|ar1_nbo_q_a,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e|ar1_nbo_q_a,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.8178754640255437,0.33352005854461386,1.890623463162777,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e,0.8038978374728603,0.3332646159168843,1.9618328649157524,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e,0.8038978374728603,0.3332646159168843,1.9618328649157524,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar1_bond_length_c_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7000050581359822,0.33216724328695946,2.4264859462279547,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar1_bond_length_c_a|ar1_bond_length_c_e|ar2_sterimol_B5,0.7000050581359822,0.33216724328695946,2.4264859462279547,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar2_sterimol_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar2_sterimol_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar2_sterimol_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar2_sterimol_B5,0.8207971135116683,0.33204368175930077,1.8753974214180194,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8194818730921842,0.33178618828314077,1.882266979264376,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.8194818730921842,0.33178618828314077,1.882266979264376,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8194818730921842,0.33178618828314077,1.882266979264376,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.8194818730921842,0.33178618828314077,1.882266979264376,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e,0.8196599084495351,0.331300592657808,1.8813385607557402,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e,0.8196599084495351,0.331300592657808,1.8813385607557402,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e,0.8196599084495351,0.331300592657808,1.8813385607557402,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e,0.8196599084495351,0.331300592657808,1.8813385607557402,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|rate kobs (s-1)|ar2_lumo_hartree|ar1_nbo_q_a,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|rate kobs (s-1)|ar2_lumo_hartree|ar1_Ar_NBO_OH,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|rate kobs (s-1)|ar2_Ar_LUMO|ar1_nbo_q_a,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|rate kobs (s-1)|ar2_Ar_LUMO|ar1_Ar_NBO_OH,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_nbo_q_a,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_Ar_NBO_OH,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_nbo_q_a,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_Ar_NBO_OH,0.8170790292142532,0.3298057316535634,1.8947528237226263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7459674510763569,0.32882876254058535,2.232880582932079,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e|ar2_sterimol_B5,0.7459674510763569,0.32882876254058535,2.232880582932079,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7459674510763569,0.32882876254058535,2.232880582932079,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e|ar2_sterimol_B5,0.7459674510763569,0.32882876254058535,2.232880582932079,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7454061682687341,0.32702803991444185,2.2353459874150263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar1_bond_length_c_e|ar2_sterimol_B5,0.7454061682687341,0.32702803991444185,2.2353459874150263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_homo_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7454061682687341,0.32702803991444185,2.2353459874150263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_homo_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.7454061682687341,0.32702803991444185,2.2353459874150263,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.8185865645629802,0.3263512179849697,1.8869289081202023,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.8185865645629802,0.3263512179849697,1.8869289081202023,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.8185865645629802,0.3263512179849697,1.8869289081202023,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.8185865645629802,0.3263512179849697,1.8869289081202023,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_nbo_q_a,0.8047813621018123,0.32625655080237403,1.957408425151996,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_Ar_NBO_OH,0.8047813621018123,0.32625655080237403,1.957408425151996,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_nbo_q_a,0.8047813621018123,0.32625655080237403,1.957408425151996,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_Ar_NBO_OH,0.8047813621018123,0.32625655080237403,1.957408425151996,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|rate kobs (s-1)|ar2_Ar_Ster_B5|ar2_sterimol_B5,0.7431448728075103,0.32541416274909496,2.245251182629163,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|rate kobs (s-1)|ar2_Ar_Ster_B5|ar2_sterimol_B5,0.7431448728075103,0.32541416274909496,2.245251182629163,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|rate kobs (s-1)|ar1_bond_length_c_e,0.7929124618075892,0.3249238442924446,2.01603374341507,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7405180101600675,0.3245238475141544,2.2567030923004054,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.7405180101600675,0.3245238475141544,2.2567030923004054,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e,0.8115604556569811,0.3239892815565065,1.9231220034367444,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e,0.8115604556569811,0.3239892815565065,1.9231220034367444,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar1_bond_length_c_e|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.7982808841356479,0.323920531065076,1.9897308894025028,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar1_bond_length_c_e|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.7982808841356479,0.323920531065076,1.9897308894025028,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar1_bond_length_c_a|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.7054336669135106,0.32391586647427484,2.4044312755601522,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar1_bond_length_c_a|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.7054336669135106,0.32391586647427484,2.4044312755601522,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar1_bond_length_c_a|ar2_sterimol_B5|ar1_nbo_q_a,0.7054336669135106,0.32391586647427484,2.4044312755601522,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar1_bond_length_c_a|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.7054336669135106,0.32391586647427484,2.4044312755601522,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|rate kobs (s-1)|ar1_bond_length_c_a,0.8042436640280084,0.3232611976987796,1.960102253507799,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_Ar_polar|ar1_nbo_q_a,0.6983860315754253,0.3223457366470579,2.433024821496317,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_Ar_polar|ar1_Ar_NBO_OH,0.6983860315754253,0.3223457366470579,2.433024821496317,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_nbo_q_a,0.6983860315754253,0.3223457366470579,2.433024821496317,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_Ar_NBO_OH,0.6983860315754253,0.3223457366470579,2.433024821496317,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_homo_hartree|ar2_Ar_polar|ar1_nbo_q_a,0.6983860315754253,0.3223457366470579,2.433024821496317,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_homo_hartree|ar2_Ar_polar|ar1_Ar_NBO_OH,0.6983860315754253,0.3223457366470579,2.433024821496317,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
